Company,Year,Value
Inspur Digital Enterprise Technology Limited (SEHK:596),2019,238.23
Inspur Digital Enterprise Technology Limited (SEHK:596),2020,231.03
Inspur Digital Enterprise Technology Limited (SEHK:596),2021,303.5
Inspur Digital Enterprise Technology Limited (SEHK:596),2022,755.52
Inspur Digital Enterprise Technology Limited (SEHK:596),2023,10156.82857142844
Inspur Digital Enterprise Technology Limited (SEHK:596),2024,10338.414285714134
Inspur Digital Enterprise Technology Limited (SEHK:596),2025,10519.999999999829
Inspur Digital Enterprise Technology Limited (SEHK:596),2026,10701.585714285522
Inspur Digital Enterprise Technology Limited (SEHK:596),2027,10883.171428571217
Coolpad Group Limited (OTCPK:CHWT.F),2016,973.71
Coolpad Group Limited (OTCPK:CHWT.F),2017,472.66
Coolpad Group Limited (OTCPK:CHWT.F),2018,172.51
Coolpad Group Limited (OTCPK:CHWT.F),2019,182.36
Coolpad Group Limited (OTCPK:CHWT.F),2020,88.19
Coolpad Group Limited (OTCPK:CHWT.F),2021,80.44
Coolpad Group Limited (OTCPK:CHWT.F),2022,45.01
Coolpad Group Limited (OTCPK:CHWT.F),2023,1204.3428571429
Coolpad Group Limited (OTCPK:CHWT.F),2024,1076.7285714286209
Coolpad Group Limited (OTCPK:CHWT.F),2025,949.114285714342
Coolpad Group Limited (OTCPK:CHWT.F),2026,821.500000000063
Coolpad Group Limited (OTCPK:CHWT.F),2027,693.885714285784
"Meta Platforms, Inc. (NasdaqGS:META)",2016,3789.0
"Meta Platforms, Inc. (NasdaqGS:META)",2017,5454.0
"Meta Platforms, Inc. (NasdaqGS:META)",2018,9355.0
"Meta Platforms, Inc. (NasdaqGS:META)",2019,12770.0
"Meta Platforms, Inc. (NasdaqGS:META)",2020,16692.0
"Meta Platforms, Inc. (NasdaqGS:META)",2021,22649.0
"Meta Platforms, Inc. (NasdaqGS:META)",2022,23754.0
"Meta Platforms, Inc. (NasdaqGS:META)",2023,414.2628571428496
"Meta Platforms, Inc. (NasdaqGS:META)",2024,423.2560714285622
"Meta Platforms, Inc. (NasdaqGS:META)",2025,432.2492857142749
"Meta Platforms, Inc. (NasdaqGS:META)",2026,441.2424999999875
"Meta Platforms, Inc. (NasdaqGS:META)",2027,450.2357142857001
"Tesla, Inc. (NasdaqGS:TSLA)",2016,5400.88
"Tesla, Inc. (NasdaqGS:TSLA)",2017,9536.0
"Tesla, Inc. (NasdaqGS:TSLA)",2018,17419.0
"Tesla, Inc. (NasdaqGS:TSLA)",2019,20509.0
"Tesla, Inc. (NasdaqGS:TSLA)",2020,24906.0
"Tesla, Inc. (NasdaqGS:TSLA)",2021,40217.0
"Tesla, Inc. (NasdaqGS:TSLA)",2022,60609.0
"Tesla, Inc. (NasdaqGS:TSLA)",2023,16970.214285713097
"Tesla, Inc. (NasdaqGS:TSLA)",2024,17244.711785713094
"Tesla, Inc. (NasdaqGS:TSLA)",2025,17519.209285713092
"Tesla, Inc. (NasdaqGS:TSLA)",2026,17793.70678571309
"Tesla, Inc. (NasdaqGS:TSLA)",2027,18068.204285713087
Pantech Group Holdings Berhad (KLSE:PANTECH),2016,70.76
Pantech Group Holdings Berhad (KLSE:PANTECH),2017,103.54
Pantech Group Holdings Berhad (KLSE:PANTECH),2018,98.31
Pantech Group Holdings Berhad (KLSE:PANTECH),2019,99.17
Pantech Group Holdings Berhad (KLSE:PANTECH),2020,80.87
Pantech Group Holdings Berhad (KLSE:PANTECH),2021,99.95
Pantech Group Holdings Berhad (KLSE:PANTECH),2022,179.19
Pantech Group Holdings Berhad (KLSE:PANTECH),2023,1987.5700000004122
Pantech Group Holdings Berhad (KLSE:PANTECH),2024,1663.8864285718628
Pantech Group Holdings Berhad (KLSE:PANTECH),2025,1340.2028571433134
Pantech Group Holdings Berhad (KLSE:PANTECH),2026,1016.519285714764
Pantech Group Holdings Berhad (KLSE:PANTECH),2027,692.8357142862146
"Dinglong Culture Co.,Ltd. (SZSE:002502)",2016,51.27
"Dinglong Culture Co.,Ltd. (SZSE:002502)",2017,49.14
"Dinglong Culture Co.,Ltd. (SZSE:002502)",2018,68.62
"Dinglong Culture Co.,Ltd. (SZSE:002502)",2019,152.68
"Dinglong Culture Co.,Ltd. (SZSE:002502)",2020,44.32
"Dinglong Culture Co.,Ltd. (SZSE:002502)",2021,67.21
"Dinglong Culture Co.,Ltd. (SZSE:002502)",2022,44.99
"Dinglong Culture Co.,Ltd. (SZSE:002502)",2023,1357.4328571427268
"Dinglong Culture Co.,Ltd. (SZSE:002502)",2024,1538.5503571427118
"Dinglong Culture Co.,Ltd. (SZSE:002502)",2025,1719.667857142697
"Dinglong Culture Co.,Ltd. (SZSE:002502)",2026,1900.785357142682
"Dinglong Culture Co.,Ltd. (SZSE:002502)",2027,2081.902857142667
"Midea Group Co., Ltd. (SZSE:000333)",2016,15840.65
"Midea Group Co., Ltd. (SZSE:000333)",2017,24685.56
"Midea Group Co., Ltd. (SZSE:000333)",2018,25763.22
"Midea Group Co., Ltd. (SZSE:000333)",2019,27108.49
"Midea Group Co., Ltd. (SZSE:000333)",2020,29715.29
"Midea Group Co., Ltd. (SZSE:000333)",2021,36253.03
"Midea Group Co., Ltd. (SZSE:000333)",2022,35689.25
"Midea Group Co., Ltd. (SZSE:000333)",2023,2895.857142857173
"Midea Group Co., Ltd. (SZSE:000333)",2024,2949.6785714285943
"Midea Group Co., Ltd. (SZSE:000333)",2025,3003.500000000016
"Midea Group Co., Ltd. (SZSE:000333)",2026,3057.3214285714375
"Midea Group Co., Ltd. (SZSE:000333)",2027,3111.1428571428587
Aptiv PLC (NYSE:APTV),2016,9526.0
Aptiv PLC (NYSE:APTV),2017,10261.0
Aptiv PLC (NYSE:APTV),2018,11702.0
Aptiv PLC (NYSE:APTV),2019,11708.0
Aptiv PLC (NYSE:APTV),2020,11116.0
Aptiv PLC (NYSE:APTV),2021,13180.0
Aptiv PLC (NYSE:APTV),2022,14843.0
Aptiv PLC (NYSE:APTV),2023,1760.4928571429305
Aptiv PLC (NYSE:APTV),2024,1817.4107142857845
Aptiv PLC (NYSE:APTV),2025,1874.3285714286385
Aptiv PLC (NYSE:APTV),2026,1931.2464285714925
Aptiv PLC (NYSE:APTV),2027,1988.1642857143465
"Humax Co., Ltd. (KOSDAQ:A115160)",2016,808.36
"Humax Co., Ltd. (KOSDAQ:A115160)",2017,992.41
"Humax Co., Ltd. (KOSDAQ:A115160)",2018,914.78
"Humax Co., Ltd. (KOSDAQ:A115160)",2019,635.63
"Humax Co., Ltd. (KOSDAQ:A115160)",2020,516.61
"Humax Co., Ltd. (KOSDAQ:A115160)",2021,411.1
"Humax Co., Ltd. (KOSDAQ:A115160)",2022,420.99
"Humax Co., Ltd. (KOSDAQ:A115160)",2023,1250.9171428571835
"Humax Co., Ltd. (KOSDAQ:A115160)",2024,1304.604285714323
"Humax Co., Ltd. (KOSDAQ:A115160)",2025,1358.2914285714621
"Humax Co., Ltd. (KOSDAQ:A115160)",2026,1411.9785714286013
"Humax Co., Ltd. (KOSDAQ:A115160)",2027,1465.6657142857405
"Hangzhou Hikvision Digital Technology Co., Ltd. (SZSE:002415)",2016,2557.37
"Hangzhou Hikvision Digital Technology Co., Ltd. (SZSE:002415)",2017,3230.78
"Hangzhou Hikvision Digital Technology Co., Ltd. (SZSE:002415)",2018,3789.67
"Hangzhou Hikvision Digital Technology Co., Ltd. (SZSE:002415)",2019,4285.08
"Hangzhou Hikvision Digital Technology Co., Ltd. (SZSE:002415)",2020,4692.67
"Hangzhou Hikvision Digital Technology Co., Ltd. (SZSE:002415)",2021,6257.64
"Hangzhou Hikvision Digital Technology Co., Ltd. (SZSE:002415)",2022,6627.65
"Hangzhou Hikvision Digital Technology Co., Ltd. (SZSE:002415)",2023,12499.285714286789
"Hangzhou Hikvision Digital Technology Co., Ltd. (SZSE:002415)",2024,12514.571428572523
"Hangzhou Hikvision Digital Technology Co., Ltd. (SZSE:002415)",2025,12529.857142858256
"Hangzhou Hikvision Digital Technology Co., Ltd. (SZSE:002415)",2026,12545.14285714399
"Hangzhou Hikvision Digital Technology Co., Ltd. (SZSE:002415)",2027,12560.428571429724
Ningbo Joyson Electronic Corp. (SHSE:600699),2016,2064.12
Ningbo Joyson Electronic Corp. (SHSE:600699),2017,3064.31
Ningbo Joyson Electronic Corp. (SHSE:600699),2018,6410.12
Ningbo Joyson Electronic Corp. (SHSE:600699),2019,7146.41
Ningbo Joyson Electronic Corp. (SHSE:600699),2020,5721.01
Ningbo Joyson Electronic Corp. (SHSE:600699),2021,5562.67
Ningbo Joyson Electronic Corp. (SHSE:600699),2022,6031.14
Ningbo Joyson Electronic Corp. (SHSE:600699),2023,7023.957142857012
Ningbo Joyson Electronic Corp. (SHSE:600699),2024,7693.662499999834
Ningbo Joyson Electronic Corp. (SHSE:600699),2025,8363.367857142655
Ningbo Joyson Electronic Corp. (SHSE:600699),2026,9033.073214285478
Ningbo Joyson Electronic Corp. (SHSE:600699),2027,9702.7785714283
Xylem Inc. (NYSE:XYL),2016,2280.0
Xylem Inc. (NYSE:XYL),2017,2860.0
Xylem Inc. (NYSE:XYL),2018,3181.0
Xylem Inc. (NYSE:XYL),2019,3203.0
Xylem Inc. (NYSE:XYL),2020,3046.0
Xylem Inc. (NYSE:XYL),2021,3216.0
Xylem Inc. (NYSE:XYL),2022,3434.0
Xylem Inc. (NYSE:XYL),2023,16537.85714285784
Xylem Inc. (NYSE:XYL),2024,16424.964285715
Xylem Inc. (NYSE:XYL),2025,16312.071428572155
Xylem Inc. (NYSE:XYL),2026,16199.178571429311
Xylem Inc. (NYSE:XYL),2027,16086.285714286467
MiTAC Holdings Corporation (TWSE:3706),2016,1321.6
MiTAC Holdings Corporation (TWSE:3706),2017,1331.09
MiTAC Holdings Corporation (TWSE:3706),2018,801.95
MiTAC Holdings Corporation (TWSE:3706),2019,946.45
MiTAC Holdings Corporation (TWSE:3706),2020,1128.02
MiTAC Holdings Corporation (TWSE:3706),2021,1168.27
MiTAC Holdings Corporation (TWSE:3706),2022,1358.94
MiTAC Holdings Corporation (TWSE:3706),2023,3982.2857142861676
MiTAC Holdings Corporation (TWSE:3706),2024,3669.1071428576124
MiTAC Holdings Corporation (TWSE:3706),2025,3355.9285714290572
MiTAC Holdings Corporation (TWSE:3706),2026,3042.7500000005025
MiTAC Holdings Corporation (TWSE:3706),2027,2729.5714285719478
"Keysight Technologies, Inc. (NYSE:KEYS)",2016,1287.0
"Keysight Technologies, Inc. (NYSE:KEYS)",2017,1567.0
"Keysight Technologies, Inc. (NYSE:KEYS)",2018,1788.0
"Keysight Technologies, Inc. (NYSE:KEYS)",2019,1781.0
"Keysight Technologies, Inc. (NYSE:KEYS)",2020,1721.0
"Keysight Technologies, Inc. (NYSE:KEYS)",2021,1845.0
"Keysight Technologies, Inc. (NYSE:KEYS)",2022,2022.0
"Keysight Technologies, Inc. (NYSE:KEYS)",2023,41288.45571428447
"Keysight Technologies, Inc. (NYSE:KEYS)",2024,45739.210357141375
"Keysight Technologies, Inc. (NYSE:KEYS)",2025,50189.96499999828
"Keysight Technologies, Inc. (NYSE:KEYS)",2026,54640.71964285518
"Keysight Technologies, Inc. (NYSE:KEYS)",2027,59091.47428571208
HL Mando Corporation (KOSE:A204320),2016,3719.72
HL Mando Corporation (KOSE:A204320),2017,3720.44
HL Mando Corporation (KOSE:A204320),2018,3667.42
HL Mando Corporation (KOSE:A204320),2019,3820.87
HL Mando Corporation (KOSE:A204320),2020,3633.56
HL Mando Corporation (KOSE:A204320),2021,3894.19
HL Mando Corporation (KOSE:A204320),2022,4831.99
HL Mando Corporation (KOSE:A204320),2023,3608.4285714283483
HL Mando Corporation (KOSE:A204320),2024,3752.678571428346
HL Mando Corporation (KOSE:A204320),2025,3896.9285714283437
HL Mando Corporation (KOSE:A204320),2026,4041.1785714283415
HL Mando Corporation (KOSE:A204320),2027,4185.428571428339
Hewlett Packard Enterprise Company (NYSE:HPE),2016,19538.0
Hewlett Packard Enterprise Company (NYSE:HPE),2017,20726.0
Hewlett Packard Enterprise Company (NYSE:HPE),2018,21040.0
Hewlett Packard Enterprise Company (NYSE:HPE),2019,18785.0
Hewlett Packard Enterprise Company (NYSE:HPE),2020,18154.0
Hewlett Packard Enterprise Company (NYSE:HPE),2021,18281.0
Hewlett Packard Enterprise Company (NYSE:HPE),2022,19182.0
Hewlett Packard Enterprise Company (NYSE:HPE),2023,1726.4057142857068
Hewlett Packard Enterprise Company (NYSE:HPE),2024,1737.7082142857064
Hewlett Packard Enterprise Company (NYSE:HPE),2025,1749.0107142857062
Hewlett Packard Enterprise Company (NYSE:HPE),2026,1760.3132142857057
Hewlett Packard Enterprise Company (NYSE:HPE),2027,1771.6157142857055
Fortive Corporation (NYSE:FTV),2016,2685.9
Fortive Corporation (NYSE:FTV),2017,2832.7
Fortive Corporation (NYSE:FTV),2018,1612.6
Fortive Corporation (NYSE:FTV),2019,2066.9
Fortive Corporation (NYSE:FTV),2020,2017.7
Fortive Corporation (NYSE:FTV),2021,2244.8
Fortive Corporation (NYSE:FTV),2022,2462.3
Fortive Corporation (NYSE:FTV),2023,1512.5985714285937
Fortive Corporation (NYSE:FTV),2024,1512.1121428571657
Fortive Corporation (NYSE:FTV),2025,1511.6257142857378
Fortive Corporation (NYSE:FTV),2026,1511.13928571431
Fortive Corporation (NYSE:FTV),2027,1510.652857142882
Xiaomi Corporation (SEHK:1810),2016,8366.24
Xiaomi Corporation (SEHK:1810),2017,13601.32
Xiaomi Corporation (SEHK:1810),2018,20882.98
Xiaomi Corporation (SEHK:1810),2019,24241.4
Xiaomi Corporation (SEHK:1810),2020,28593.63
Xiaomi Corporation (SEHK:1810),2021,36925.63
Xiaomi Corporation (SEHK:1810),2022,31786.86
Xiaomi Corporation (SEHK:1810),2023,10111.832857142657
Xiaomi Corporation (SEHK:1810),2024,10271.871428571205
Xiaomi Corporation (SEHK:1810),2025,10431.909999999752
Xiaomi Corporation (SEHK:1810),2026,10591.9485714283
Xiaomi Corporation (SEHK:1810),2027,10751.987142856848
Adient plc (NYSE:ADNT),2016,14992.0
Adient plc (NYSE:ADNT),2017,15077.0
Adient plc (NYSE:ADNT),2018,16464.0
Adient plc (NYSE:ADNT),2019,15420.0
Adient plc (NYSE:ADNT),2020,11948.0
Adient plc (NYSE:ADNT),2021,12692.0
Adient plc (NYSE:ADNT),2022,13507.0
Adient plc (NYSE:ADNT),2023,3289.142857142732
Adient plc (NYSE:ADNT),2024,3498.321428571288
Adient plc (NYSE:ADNT),2025,3707.499999999844
Adient plc (NYSE:ADNT),2026,3916.6785714284
Adient plc (NYSE:ADNT),2027,4125.857142856957
"Resideo Technologies, Inc. (NYSE:REZI)",2016,3090.0
"Resideo Technologies, Inc. (NYSE:REZI)",2017,3203.0
"Resideo Technologies, Inc. (NYSE:REZI)",2018,3404.0
"Resideo Technologies, Inc. (NYSE:REZI)",2019,3698.0
"Resideo Technologies, Inc. (NYSE:REZI)",2020,3727.0
"Resideo Technologies, Inc. (NYSE:REZI)",2021,4262.0
"Resideo Technologies, Inc. (NYSE:REZI)",2022,4604.0
"Resideo Technologies, Inc. (NYSE:REZI)",2023,1057.622857142832
"Resideo Technologies, Inc. (NYSE:REZI)",2024,1159.5253571428257
"Resideo Technologies, Inc. (NYSE:REZI)",2025,1261.4278571428194
"Resideo Technologies, Inc. (NYSE:REZI)",2026,1363.3303571428132
"Resideo Technologies, Inc. (NYSE:REZI)",2027,1465.232857142807
"Shenzhen Transsion Holdings Co., Ltd. (SHSE:688036)",2016,1266.78
"Shenzhen Transsion Holdings Co., Ltd. (SHSE:688036)",2017,2176.07
"Shenzhen Transsion Holdings Co., Ltd. (SHSE:688036)",2018,2350.48
"Shenzhen Transsion Holdings Co., Ltd. (SHSE:688036)",2019,2532.98
"Shenzhen Transsion Holdings Co., Ltd. (SHSE:688036)",2020,3971.79
"Shenzhen Transsion Holdings Co., Ltd. (SHSE:688036)",2021,5345.76
"Shenzhen Transsion Holdings Co., Ltd. (SHSE:688036)",2022,5039.37
"Shenzhen Transsion Holdings Co., Ltd. (SHSE:688036)",2023,35231.068571428565
"Shenzhen Transsion Holdings Co., Ltd. (SHSE:688036)",2024,35713.712857142775
"Shenzhen Transsion Holdings Co., Ltd. (SHSE:688036)",2025,36196.35714285699
"Shenzhen Transsion Holdings Co., Ltd. (SHSE:688036)",2026,36679.00142857121
"Shenzhen Transsion Holdings Co., Ltd. (SHSE:688036)",2027,37161.64571428543
